timestamp,flare_prob,target,goes_class
2010-12-06 07:00:00,0.0012799594551324844,0,0
2010-12-06 08:00:00,0.0010964485118165612,0,0
2010-12-06 09:00:00,0.0010844927746802568,0,0
2010-12-06 10:00:00,0.000847156043164432,0,0
2010-12-06 11:00:00,0.0008417086792178452,0,0
2010-12-06 12:00:00,0.0011209328658878803,0,0
2010-12-06 13:00:00,0.0009933382971212268,0,0
2010-12-06 14:00:00,0.0011390222935006022,0,B1.9
2010-12-06 15:00:00,0.0009659947245381773,0,B1.9
2010-12-06 16:00:00,0.0010725004831328988,0,B1.9
2010-12-06 17:00:00,0.0008607578347437084,0,B1.9
2010-12-06 18:00:00,0.0011986237950623035,0,B1.9
2010-12-06 19:00:00,0.0013367338106036186,0,B1.9
2010-12-06 20:00:00,0.0010084453970193863,0,B1.9
2010-12-06 21:00:00,0.001060499926097691,0,B1.9
2010-12-06 22:00:00,0.00102117913775146,0,B1.9
2010-12-06 23:00:00,0.0011641319142654538,0,B1.9
2010-12-07 00:00:00,0.0009780488908290863,0,B1.9
2010-12-07 01:00:00,0.0011734897270798683,0,B1.9
2010-12-07 02:00:00,0.0007185396971181035,0,B1.9
2010-12-07 03:00:00,0.0007575741037726402,0,B1.9
2010-12-07 04:00:00,0.0010953220771625638,0,B1.9
2010-12-07 05:00:00,0.0010335870319977403,0,B1.9
2010-12-07 06:00:00,0.0007833805866539478,0,B1.9
2010-12-07 07:00:00,0.0009254695032723248,0,B1.9
2010-12-07 08:00:00,0.0008259494788944721,0,B1.3
2010-12-07 09:00:00,0.0008318284526467323,0,B1.3
2010-12-07 10:00:00,0.0007320919539779425,0,B1.3
2010-12-07 11:00:00,0.0007222837884910405,0,B1.3
2010-12-07 12:00:00,0.0006558338645845652,0,B1.4
2010-12-07 13:00:00,0.0006043293396942317,0,B1.4
2010-12-07 14:00:00,0.0006023570313118398,0,B1.4
2010-12-07 15:00:00,0.0006962561747059226,0,B1.4
2010-12-07 16:00:00,0.0007635345682501793,0,B1.4
2010-12-07 17:00:00,0.0008062734268605709,0,B1.4
2010-12-07 18:00:00,0.0008142855949699879,0,B1.4
2010-12-07 20:00:00,0.0007859134348109365,0,B1.4
2010-12-07 21:00:00,0.0006524883792735636,0,B1.4
2010-12-07 22:00:00,0.0006119996542111039,0,B1.4
2010-12-07 23:00:00,0.0005514104850590229,0,B1.4
2010-12-08 00:00:00,0.0005602171877399087,0,B1.4
2010-12-08 01:00:00,0.0007187448791228235,0,B1.4
2010-12-08 02:00:00,0.0007591521716676652,0,B1.4
2010-12-08 03:00:00,0.0007355108391493559,0,B1.4
2010-12-08 04:00:00,0.0009832438081502914,0,B1.4
2010-12-08 05:00:00,0.0010943375527858734,0,B1.4
2010-12-08 06:00:00,0.0009363899007439613,0,0
2010-12-08 07:00:00,0.0014229679945856333,0,0
2010-12-08 08:00:00,0.0011124054435640574,0,0
2010-12-08 09:00:00,0.0009929673979058862,0,0
2010-12-08 10:00:00,0.000847464834805578,0,B1.3
2010-12-08 11:00:00,0.001025090808980167,0,B1.3
2010-12-08 12:00:00,0.0008710954571142793,0,B1.3
2010-12-08 13:00:00,0.0009329195600003004,0,B1.3
2010-12-08 14:00:00,0.0010563571704551578,0,B1.3
2010-12-08 15:00:00,0.0010473142610862851,0,B1.3
2010-12-10 00:00:00,0.003392445622012019,0,0
2010-12-10 01:00:00,0.006358172744512558,0,0
2010-12-10 02:00:00,0.0031127689871937037,0,B2.4
2010-12-10 03:00:00,0.003384101903066039,0,B2.4
2010-12-10 04:00:00,0.00519271707162261,0,B2.4
2010-12-10 05:00:00,0.0060588340274989605,0,B2.4
2010-12-10 06:00:00,0.005842610727995634,0,B2.4
2010-12-10 07:00:00,0.005767345428466797,0,B2.4
2010-12-10 08:00:00,0.01180328894406557,0,B2.4
2010-12-10 09:00:00,0.006857133470475674,0,B2.4
2010-12-10 10:00:00,0.006257974077016115,0,B2.4
2010-12-10 11:00:00,0.007047335617244244,0,B2.4
2010-12-10 12:00:00,0.016318682581186295,0,B2.4
2010-12-10 13:00:00,0.015147150494158268,0,B2.4
2010-12-10 14:00:00,0.010460346937179565,0,B2.4
2010-12-10 15:00:00,0.01402672752737999,0,B2.4
2010-12-10 16:00:00,0.0101366201415658,0,B2.4
2010-12-10 17:00:00,0.022770632058382034,0,B2.4
2010-12-10 18:00:00,0.017432687804102898,0,B4.0
2010-12-10 19:00:00,0.012532328255474567,0,B4.0
2010-12-10 20:00:00,0.011315439827740192,0,B4.0
2010-12-10 21:00:00,0.023610912263393402,0,B4.0
2010-12-10 22:00:00,0.015482462011277676,0,B4.0
2010-12-10 23:00:00,0.01881570555269718,0,B4.0
2010-12-11 00:00:00,0.019496574997901917,0,B4.0
2010-12-11 07:00:00,0.016059711575508118,0,B4.0
2010-12-11 08:00:00,0.01333574764430523,0,B4.0
2010-12-11 09:00:00,0.01855585165321827,0,B4.0
2010-12-11 10:00:00,0.018342824652791023,0,B4.1
2010-12-11 11:00:00,0.012198776006698608,0,B4.1
2010-12-11 12:00:00,0.01744249276816845,0,B4.1
2010-12-11 13:00:00,0.026031363755464554,0,B4.1
