timestamp,flare_prob,target,goes_class
2011-07-01 00:00:00,0.0034926394000649452,0,B5.3
2011-07-01 01:00:00,0.0024566666688770056,0,B5.3
2011-07-01 02:00:00,0.004003085196018219,0,B5.3
2011-07-01 03:00:00,0.002882914384827018,0,B5.3
2011-07-01 04:00:00,0.004365948028862476,0,B5.3
2011-07-01 05:00:00,0.003782642539590597,0,B5.3
2011-07-01 06:00:00,0.004996634088456631,0,B5.3
2011-07-01 07:00:00,0.004820192698389292,0,B5.3
2011-07-01 08:00:00,0.007655992638319731,0,B4.1
2011-07-01 09:00:00,0.006219151895493269,0,B4.1
2011-07-01 10:00:00,0.0036381687968969345,0,B4.1
2011-07-01 11:00:00,0.0052262358367443085,0,B4.1
2011-07-01 12:00:00,0.0029604716692119837,0,B4.1
2011-07-01 13:00:00,0.0031265842262655497,0,B2.4
2011-07-01 14:00:00,0.003895925125107169,0,B2.4
2011-07-01 15:00:00,0.003173467004671693,0,B2.4
2011-07-01 16:00:00,0.004230438731610775,0,B2.4
2011-07-01 17:00:00,0.0034421037416905165,0,B2.4
2011-07-01 18:00:00,0.002229626290500164,0,B2.4
2011-07-01 19:00:00,0.0022276516538113356,0,B2.4
2011-07-01 20:00:00,0.0016601667739450932,0,B2.4
2011-07-01 21:00:00,0.002867236500605941,0,B2.4
2011-07-01 22:00:00,0.002614704892039299,0,B1.7
2011-07-01 23:00:00,0.0026035842020064592,0,B1.7
2011-07-02 00:00:00,0.0023349891416728497,0,B1.7
2011-07-02 01:00:00,0.0024484829045832157,0,B1.7
2011-07-02 02:00:00,0.0027059600688517094,0,B1.7
2011-07-02 03:00:00,0.004377785138785839,0,B1.7
2011-07-02 04:00:00,0.0029468433931469917,0,B1.7
2011-07-02 05:00:00,0.004260518122464418,0,B1.7
2011-07-02 06:00:00,0.004095642361789942,0,B3.7
2011-07-02 07:00:00,0.0034773582592606544,0,B9.5
2011-07-02 08:00:00,0.009603146463632584,0,B9.5
2011-07-02 09:00:00,0.0040318784303963184,0,B9.5
2011-07-02 10:00:00,0.0031638939399272203,0,B9.5
2011-07-02 11:00:00,0.0059147123247385025,0,B9.5
2011-07-02 12:00:00,0.004675711505115032,0,B9.5
2011-07-02 13:00:00,0.0033459074329584837,0,B9.5
2011-07-02 14:00:00,0.004436565563082695,0,B9.5
2011-07-02 15:00:00,0.004062926862388849,0,B9.5
2011-07-02 16:00:00,0.004644133150577545,0,B9.5
2011-07-02 17:00:00,0.003589210333302617,0,C2.1
2011-07-02 18:00:00,0.003815447213128209,0,C2.1
2011-07-02 19:00:00,0.004228141158819199,0,C2.1
2011-07-02 20:00:00,0.006133012007921934,0,C2.1
2011-07-02 21:00:00,0.0032509348820894957,0,C2.1
2011-07-03 00:00:00,0.003891069209203124,0,C2.1
2011-07-03 01:00:00,0.002847789553925395,0,C2.1
2011-07-03 02:00:00,0.002781698713079095,0,C2.1
2011-07-03 03:00:00,0.0026793975848704576,0,C2.1
2011-07-03 04:00:00,0.0020443692337721586,0,C2.1
2011-07-03 05:00:00,0.0020834803581237793,0,C2.1
2011-07-03 06:00:00,0.002418925752863288,0,C2.1
2011-07-03 07:00:00,0.0030578719452023506,0,C2.1
2011-07-03 08:00:00,0.002135821618139744,0,C2.1
2011-07-03 09:00:00,0.0017513869097456336,0,C2.1
2011-07-03 10:00:00,0.0016781450249254704,0,C2.1
2011-07-03 11:00:00,0.001300930860452354,0,B7.8
2011-07-03 12:00:00,0.002791452454403043,0,B7.8
2011-07-03 13:00:00,0.0017731122206896544,0,B7.8
2011-07-03 14:00:00,0.002438988070935011,0,B7.8
2011-07-03 15:00:00,0.0018893858650699258,0,B7.8
2011-07-03 17:00:00,0.003757037688046694,0,B1.9
2011-07-03 18:00:00,0.001950099947862327,0,B1.9
2011-07-03 20:00:00,0.002257399493828416,0,B2.5
2011-07-03 21:00:00,0.0029989632312208414,0,B2.5
2011-07-03 22:00:00,0.0035206021275371313,0,B2.5
2011-07-03 23:00:00,0.0030608056113123894,0,B2.5
2011-07-04 00:00:00,0.004495225381106138,0,B2.5
2011-07-04 01:00:00,0.0048563526943326,0,B2.5
2011-07-04 03:00:00,0.004687160719186068,0,B2.5
2011-07-04 04:00:00,0.004023819230496883,0,B2.5
2011-07-04 05:00:00,0.003520879428833723,0,B2.5
2011-07-04 06:00:00,0.004527862649410963,0,B2.7
2011-07-04 07:00:00,0.006428142543882132,0,B2.9
2011-07-04 08:00:00,0.0077730221673846245,0,B2.9
2011-07-04 09:00:00,0.007577783428132534,0,B2.9
2011-07-04 10:00:00,0.012673711404204369,0,B2.9
2011-07-04 11:00:00,0.00915689766407013,0,B2.9
2011-07-04 12:00:00,0.011036837473511696,0,B2.9
2011-07-04 13:00:00,0.008486069738864899,0,B2.9
2011-07-04 14:00:00,0.009161407127976418,0,B2.9
2011-07-04 15:00:00,0.011335472576320171,0,B2.9
2011-07-04 16:00:00,0.016184480860829353,0,B2.9
2011-07-04 17:00:00,0.018884850665926933,0,B2.9
2011-07-04 18:00:00,0.015881897881627083,0,B2.9
2011-07-04 19:00:00,0.024356115609407425,0,B2.9
2011-07-04 20:00:00,0.01307824905961752,0,B2.9
2011-07-04 21:00:00,0.013323907740414143,0,B2.9
2011-07-04 22:00:00,0.009970358572900295,0,B2.9
2011-07-04 23:00:00,0.014684640802443027,0,B2.9
2011-07-05 00:00:00,0.017092246562242508,0,B2.9
2011-07-05 01:00:00,0.021348722279071808,0,B1.8
2011-07-05 02:00:00,0.018639622256159782,0,B1.8
2011-07-05 03:00:00,0.022824088111519814,0,B1.8
2011-07-05 04:00:00,0.020465869456529617,0,B2.6
2011-07-05 05:00:00,0.02243189886212349,0,B2.6
2011-07-05 06:00:00,0.027582552284002304,0,B2.6
2011-07-05 07:00:00,0.020544204860925674,0,B2.6
2011-07-05 08:00:00,0.01670260541141033,0,B2.6
2011-07-05 09:00:00,0.021175891160964966,0,B2.6
2011-07-05 10:00:00,0.0364450179040432,0,B2.6
2011-07-05 12:00:00,0.0239261407405138,0,B2.6
2011-07-05 13:00:00,0.03468191996216774,0,B2.6
2011-07-05 14:00:00,0.017221862450242043,0,B2.6
2011-07-05 15:00:00,0.021627789363265038,0,B2.6
2011-07-05 16:00:00,0.016266820952296257,0,B2.6
2011-07-05 17:00:00,0.017686745151877403,0,B2.6
2011-07-05 18:00:00,0.015106595121324062,0,B2.6
2011-07-05 19:00:00,0.017641132697463036,0,B2.6
2011-07-05 20:00:00,0.019617237150669098,0,B2.6
2011-07-05 21:00:00,0.024250177666544914,0,B2.6
2011-07-05 22:00:00,0.02417384460568428,0,0
2011-07-06 00:00:00,0.0472630150616169,0,0
2011-07-06 01:00:00,0.05334355682134628,0,0
2011-07-06 02:00:00,0.05315309762954712,0,0
2011-07-06 03:00:00,0.0417623333632946,0,0
2011-07-06 04:00:00,0.046976394951343536,0,0
2011-07-06 05:00:00,0.02900918573141098,0,0
2011-07-06 06:00:00,0.03512224927544594,0,B3.5
2011-07-06 08:00:00,0.03865097463130951,0,B3.5
2011-07-06 09:00:00,0.04233290255069733,0,C1.0
2011-07-06 10:00:00,0.02884332649409771,0,C1.0
2011-07-06 11:00:00,0.028287705034017563,0,C1.0
2011-07-06 12:00:00,0.034706179052591324,0,C1.0
2011-07-06 13:00:00,0.06816501170396805,0,C1.0
2011-07-06 14:00:00,0.03525043651461601,0,C1.0
2011-07-06 15:00:00,0.048201415687799454,0,C1.0
2011-07-06 16:00:00,0.04534636065363884,0,C1.0
2011-07-06 18:00:00,0.036637406796216965,0,C1.0
2011-07-06 19:00:00,0.026100441813468933,0,C1.0
2011-07-06 20:00:00,0.02897975780069828,0,C1.0
2011-07-06 21:00:00,0.032988548278808594,0,C1.0
2011-07-06 22:00:00,0.02289985865354538,0,C1.0
2011-07-06 23:00:00,0.01726759411394596,0,C1.0
2011-07-07 00:00:00,0.026052245870232582,0,C1.0
2011-07-07 01:00:00,0.01786101423203945,0,C1.0
2011-07-07 02:00:00,0.02002916857600212,0,C1.0
2011-07-07 03:00:00,0.02861686423420906,0,B7.6
2011-07-07 04:00:00,0.03553394600749016,0,B7.6
2011-07-07 05:00:00,0.01902112364768982,0,B7.6
2011-07-07 06:00:00,0.01894254796206951,0,B7.6
2011-07-07 07:00:00,0.014946861192584038,0,B7.6
2011-07-07 08:00:00,0.015088612213730812,0,B7.6
2011-07-07 09:00:00,0.015624897554516792,0,B7.6
2011-07-07 10:00:00,0.011067717336118221,0,B7.6
2011-07-07 11:00:00,0.017269769683480263,0,B7.6
2011-07-07 12:00:00,0.014092855155467987,0,B7.6
2011-07-07 13:00:00,0.014768899418413639,0,B7.6
2011-07-07 14:00:00,0.017383530735969543,0,B7.6
2011-07-07 15:00:00,0.012581737712025642,0,B6.4
2011-07-07 16:00:00,0.014223315753042698,0,C3.0
2011-07-07 17:00:00,0.014911169186234474,0,C3.0
2011-07-07 18:00:00,0.01769808679819107,0,C3.0
2011-07-07 19:00:00,0.016630366444587708,0,C3.0
2011-07-07 20:00:00,0.015458161942660809,0,C3.1
2011-07-07 21:00:00,0.013667919673025608,0,C3.1
2011-07-07 22:00:00,0.011901297606527805,0,C3.1
2011-07-07 23:00:00,0.015195071697235107,0,C3.1
2011-07-08 00:00:00,0.015480715781450272,0,C3.1
2011-07-08 01:00:00,0.00921064056456089,0,C3.1
2011-07-08 02:00:00,0.013783782720565796,0,C3.1
2011-07-08 03:00:00,0.010537764057517052,0,C3.1
2011-07-08 04:00:00,0.010933423414826393,0,C3.1
2011-07-08 05:00:00,0.010474560782313347,0,C3.1
2011-07-08 06:00:00,0.007480920758098364,0,C3.1
2011-07-08 07:00:00,0.0077477688901126385,0,C3.1
2011-07-08 08:00:00,0.007517912890762091,0,C3.1
2011-07-08 09:00:00,0.008645804598927498,0,C3.1
2011-07-08 10:00:00,0.011347186751663685,0,C3.1
2011-07-08 11:00:00,0.009629558771848679,0,C3.1
2011-07-08 12:00:00,0.005826082080602646,0,C3.1
2011-07-08 13:00:00,0.007138150744140148,0,C3.1
2011-07-08 14:00:00,0.005981855560094118,0,C2.3
2011-07-08 15:00:00,0.0071205212734639645,0,B6.1
2011-07-08 16:00:00,0.006261838134378195,0,B6.1
2011-07-08 17:00:00,0.004677855875343084,0,B6.1
2011-07-08 18:00:00,0.004829497076570988,0,B6.1
2011-07-08 19:00:00,0.008226398378610611,0,B4.7
2011-07-08 20:00:00,0.013269615359604359,0,B4.7
2011-07-08 21:00:00,0.010008348152041435,0,B4.7
2011-07-08 22:00:00,0.011309306137263775,0,B4.7
2011-07-08 23:00:00,0.009156460873782635,0,B4.7
2011-07-09 00:00:00,0.008735663257539272,0,B4.2
2011-07-09 01:00:00,0.010243011638522148,0,B4.2
2011-07-09 02:00:00,0.010863139294087887,0,B4.2
2011-07-09 03:00:00,0.011310569941997528,0,B4.2
2011-07-09 04:00:00,0.012026220560073853,0,B4.2
2011-07-09 05:00:00,0.007911575958132744,0,B4.2
